DS_CARGO;NM_CANDIDATO;SQ_CANDIDATO;NR_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;DS_OCUPACAO;DT_NASCIMENTO;DS_GENERO;DS_GRAU_INSTRUCAO;DS_SIT_TOT_TURNO
VEREADOR;DANIELLY FERREIRA;1,6E+11;22033;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;OUTROS;01/12/1975;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;ANTONIO LOPES TEIXEIRA JUNIOR;1,6E+11;17767;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;GERENTE;08/05/1973;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;MAGALI SOLANGE DA CONCEIÇAO;1,6E+11;23011;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;OUTROS;03/06/1964;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
VICE-PREFEITO;NASSER AHMAD ALLAN;1,6E+11;13;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;ADVOGADO;13/03/1975;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;LUIZ FELIPE GUBERT BRAGA CORTES;1,6E+11;55500;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;VEREADOR;08/01/1966;MASCULINO;SUPERIOR COMPLETO;ELEITO POR QP
VEREADOR;WANDERLEY VEIGA;1,6E+11;51111;DEFERIDO;51;PEN;PARTIDO ECOLÓGICO NACIONAL;EMPRESÁRIO;06/06/1955;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;ANDERSON OLIVEIRA VENÂNCIO;1,6E+11;19555;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;29/08/1983;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;ANA CLARICE DA LUZ;1,6E+11;36313;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;CONTADOR;20/05/1971;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;ISAAK JOEL PEREIRA ALMEIDA;1,6E+11;33193;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA;16/05/1993;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;JORANDIR FERREIRA;1,6E+11;15369;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;OUTROS;13/12/1964;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;NELSON FERREIRA;1,6E+11;36100;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;TRABALHADOR DE USINAGEM DE METAIS;08/12/1970;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;MANOEL PEREIRA DA COSTA;1,6E+11;11409;INDEFERIDO;11;PP;PARTIDO PROGRESSISTA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);04/02/1947;MASCULINO;ENSINO MÉDIO COMPLETO;#NULO#
VEREADOR;GEORGE LUIZ BRUNETTI FILHO;1,6E+11;11063;INDEFERIDO;11;PP;PARTIDO PROGRESSISTA;OUTROS;16/02/1987;MASCULINO;SUPERIOR INCOMPLETO;#NULO#
VEREADOR;ANDRÉA RODRIGUES PIANARO;1,6E+11;12612;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PROFESSOR DE ENSINO FUNDAMENTAL;16/08/1974;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;RAFAEL DE TARSO SCHROEDER;1,6E+11;23041;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;PROFESSOR DE ENSINO MÉDIO;19/04/1982;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;GISELLE CHRISTINE ROESLER DOS SANTOS;1,6E+11;13435;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PROFESSOR DE ENSINO FUNDAMENTAL;18/06/1973;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;SONJA MORILHAS CHIUS;1,6E+11;70333;DEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;COMERCIANTE;23/01/1957;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;RENATO BAGGIO BERBICZ;1,6E+11;17777;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PUBLICITÁRIO;09/08/1975;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;JUCIMAR SANTANA;1,6E+11;10777;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;20/05/1957;MASCULINO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
VEREADOR;RINALDO FRANCISCO DE LIMA;1,6E+11;18555;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;EMPRESÁRIO;19/01/1973;MASCULINO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
PREFEITO;NEY LEPREVOST NETO;1,6E+11;55;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;DEPUTADO;26/10/1973;MASCULINO;SUPERIOR COMPLETO;2º TURNO
VEREADOR;CHARLES RENE MICHELON;1,6E+11;20977;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES;28/02/1982;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;ADRIANE TELEGINSKI;1,6E+11;33444;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;OUTROS;09/07/1987;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;NORIVAL DA SILVA;1,6E+11;44222;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;EMPRESÁRIO;04/08/1967;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;JOSE HENIO SILVA;1,6E+11;77021;DEFERIDO;77;SD;SOLIDARIEDADE;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;16/03/1956;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;THIAGO HENRIQUE FOLADOR;1,6E+11;43100;DEFERIDO;43;PV;PARTIDO VERDE;EMPRESÁRIO;08/04/1985;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;FLORENCIA VALERIA GALASTRI;1,6E+11;15551;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PROFESSOR DE ENSINO FUNDAMENTAL;11/09/1960;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;ELAINE ESMANHOTTO BARETA;1,6E+11;14277;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;PEDAGOGO;21/09/1966;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;RENATO DE ALMEIDA FREITAS JUNIOR;1,6E+11;50550;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ADVOGADO;12/12/1983;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;JUDITH DA APARECIDA SCHUNSKI;1,6E+11;27888;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;22/01/1967;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;WALDINEY MARCOS RUPPEL;1,6E+11;40282;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;EMPRESÁRIO;31/12/1963;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;GISELI DE OLIVEIRA COSTA;1,6E+11;19090;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;OUTROS;05/09/1978;FEMININO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
VEREADOR;LEONICE MOTTA VIEIRA;1,6E+11;33166;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;SERVIDOR PÚBLICO MUNICIPAL;19/03/1961;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;ACYR HAFEZ JOSE FILHO;1,6E+11;55669;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;EMPRESÁRIO;23/10/1970;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;MAYKON ROGERIO VIDAL;1,6E+11;23242;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;EMPRESÁRIO;07/08/1978;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;ROSBLITER BATISTA LIMA;1,6E+11;10133;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;OUTROS;03/08/1949;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;DAIANA TRINDADE FURTADO;1,6E+11;50222;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;PROFESSOR DE ENSINO MÉDIO;22/04/1981;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;ANDERSON NOGUEIRA DA SILVA;1,6E+11;45321;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;EMPRESÁRIO;13/01/1981;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;CLOVIS NEI AGUILAR RODRIGUES;1,6E+11;77377;DEFERIDO;77;SD;SOLIDARIEDADE;OUTROS;20/09/1977;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;JOSÉ HENRIQUE DI LUCA;1,6E+11;20050;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;EMPRESÁRIO;25/04/1978;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;ARIADNE NASCIMENTO DA SILVEIRA BONATO;1,6E+11;43112;DEFERIDO;43;PV;PARTIDO VERDE;ADVOGADO;18/08/1989;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;SINTIA ALVES DOS SANTOS;1,6E+11;40500;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;VIGILANTE;14/04/1983;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
VICE-PREFEITO;RODOLFO BRANDÃO DE PROENÇA JARUGA;1,6E+11;50;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SERVIDOR PÚBLICO ESTADUAL;10/07/1982;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;EVANGELINA DE MATTOS;1,6E+11;20016;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;30/05/1967;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;LINDOMAR DA COSTA AMARAL;1,6E+11;65222;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;COMERCIANTE;25/09/1974;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
VEREADOR;SILVANA FRANCISCO;1,6E+11;13456;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;APOSENTADO (EXCETO SERVIDOR PÚBLICO);15/11/1968;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;TATIANE VIERGUTZ;1,6E+11;28008;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;29/07/1978;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;LEÔNIDAS EDSON KUZMA;1,6E+11;90156;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;ADMINISTRADOR;23/07/1971;MASCULINO;SUPERIOR COMPLETO;ELEITO POR QP
VEREADOR;GERALDO ALVES JACINTHO JUNIOR;1,6E+11;31300;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;OUTROS;08/02/1979;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;JAIRO MARCELINO DA SILVA;1,6E+11;55555;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;VEREADOR;18/07/1943;MASCULINO;ENSINO MÉDIO COMPLETO;ELEITO POR QP
VEREADOR;VICENTE MEDEIROS BARBOSA;1,6E+11;28234;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;20/07/1965;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;ALGACIR MIKALOVSKI;1,6E+11;27777;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;SERVIDOR PÚBLICO FEDERAL;17/04/1973;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;LUCIANO RIBEIRO SANT ANNA;1,6E+11;18020;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;APOSENTADO (EXCETO SERVIDOR PÚBLICO);30/11/1948;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;ELOI BRAZ CALIONIS GOMES;1,6E+11;17187;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;MOTOBOY;11/09/1977;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
VEREADOR;GEORGE FRANCO DA SILVA;1,6E+11;50777;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;30/01/1989;MASCULINO;SUPERIOR INCOMPLETO;NÃO ELEITO
VEREADOR;MARCOS PAULO PASSOS ROSA;1,6E+11;20012;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PROFESSOR DE ENSINO MÉDIO;25/11/1974;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;FREDERICO OTTO LEODEGAR KILIAN;1,6E+11;43043;DEFERIDO;43;PV;PARTIDO VERDE;ADVOGADO;07/10/1955;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;FRANCISCO CARLOS DOS SANTOS GARCEZ;1,6E+11;45145;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;EMPRESÁRIO;15/09/1963;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;PAULO ROBERTO RINK;1,6E+11;22011;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;VEREADOR;21/02/1973;MASCULINO;SUPERIOR COMPLETO;ELEITO POR QP
VEREADOR;CARLOS ALVES JUNIOR;1,6E+11;22144;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA;13/12/1968;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;ISMAR DA SILVA;1,6E+11;14200;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;OUTROS;02/01/1966;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;JONNY MAGALHAES STICA;1,6E+11;12000;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;ARQUITETO;10/10/1983;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;MARCOS ROBERTO DE LIMA;1,6E+11;28049;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;22/10/1981;MASCULINO;SUPERIOR INCOMPLETO;NÃO ELEITO
VEREADOR;MARIA DOROTHEIA SICURO VALLE;1,6E+11;55551;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;PROFESSOR DE ENSINO FUNDAMENTAL;22/09/1951;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;IRLANI ROSA DE JESUS;1,6E+11;77373;DEFERIDO;77;SD;SOLIDARIEDADE;OUTROS;06/09/1973;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;PAULO DUARTE;1,6E+11;44700;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;OUTROS;18/02/1955;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;MARIA DIRCE PURKOTT;1,6E+11;44134;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;EMPRESÁRIO;04/07/1970;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;MARIA MAR SILVA;1,6E+11;90001;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;APOSENTADO (EXCETO SERVIDOR PÚBLICO);12/01/1962;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;EDSON AURELIO BORGES;1,6E+11;90333;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;ADMINISTRADOR;10/01/1973;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;EMERSON ALVES PINTO;1,6E+11;55104;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;BANCÁRIO E ECONOMIÁRIO;26/07/1960;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;PEDRO DA SILVA E SOUZA;1,6E+11;14814;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);14/04/1959;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;LEONIDAS NERY DIAS;1,6E+11;12300;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;JORNALISTA E REDATOR;24/01/1986;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;CARLOS ANDRE SILVA TAMEZ;1,6E+11;70007;DEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;FISCAL;10/01/1969;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;MARCILIO JOSE DE OLIVEIRA;1,6E+11;33111;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;EMPRESÁRIO;17/11/1969;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;ALEXANDRE DOS SANTOS MACHADO;1,6E+11;27200;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;EMPRESÁRIO;28/09/1968;MASCULINO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
VEREADOR;ALBINO SURECK;1,6E+11;44888;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;13/08/1961;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;GEOVANE DE LIMA DELGADO;1,6E+11;31333;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;OUTROS;27/04/1972;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO ELEITO
VEREADOR;REGINA TRAGANTE GOMES MONTEIRO;1,6E+11;20045;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PROFESSOR DE ENSINO MÉDIO;22/03/1968;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;LUIZ DURVAL GUIMARÃES RIBEIRO;1,6E+11;20033;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;CABELEIREIRO E BARBEIRO;21/06/1957;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;ELIZEU SANTANA;1,6E+11;12369;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;OPERADOR DE EQUIPAMENTO DE RÁDIO, TELEVISÃO, SOM E CINEMA;11/05/1973;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;LIGIA MARCIA VIDAL CASSOU;1,6E+11;12251;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SERVIDOR PÚBLICO ESTADUAL;10/07/1962;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;SERGIO LUIZ SANTOS DE ANDRADE;1,6E+11;14156;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;COMERCIANTE;02/11/1966;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;ROBERTO ROSA REIS;1,6E+11;45333;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;EMPRESÁRIO;30/10/1972;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;MARCELO JOSE ARAUJO;1,6E+11;36180;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;ADVOGADO;01/05/1969;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;EDSON FABIO DA CUNHA;1,6E+11;77414;DEFERIDO;77;SD;SOLIDARIEDADE;OUTROS;14/07/1977;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;MARCELO GOMES DE SOUZA;1,6E+11;20070;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;EMPRESÁRIO;07/05/1976;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;ZILDO COSTA;1,6E+11;55233;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;EMPRESÁRIO;01/04/1949;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;SAUL DORVAL DA SILVA;1,6E+11;15666;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;JORNALISTA E REDATOR;13/03/1968;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;DAMARES RIBEIRO TUPONI;1,6E+11;55111;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;PROFESSOR DE ENSINO FUNDAMENTAL;23/06/1977;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;CECILIA DE OLIVEIRA SIMÃO;1,6E+11;36130;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;CABELEIREIRO E BARBEIRO;30/03/1967;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;VERA LUCIA MOURA;1,6E+11;19024;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;OUTROS;16/12/1969;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;MARCELO BORGES DE SAMPAIO;1,6E+11;51510;DEFERIDO;51;PEN;PARTIDO ECOLÓGICO NACIONAL;JORNALISTA E REDATOR;06/01/1976;MASCULINO;SUPERIOR INCOMPLETO;NÃO ELEITO
VEREADOR;JOSÉ BATISTA DO NASCIMENTO;1,6E+11;19456;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;EMPRESÁRIO;10/03/1969;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;ARIVALDO MENDES MIRANDA;1,6E+11;70456;DEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;AGENTE POSTAL;26/08/1964;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;JOANITA TENTILIANO DOS SANTOS KINSKI;1,6E+11;11100;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;12/09/1954;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;ROBSON NEVES;1,6E+11;77347;DEFERIDO;77;SD;SOLIDARIEDADE;OUTROS;04/04/1981;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;ELIZETH PEREIRA MENEZES;1,6E+11;14021;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;COMERCIANTE;19/12/1955;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;SALETE BARCKI ROCHA ANTUNES;1,6E+11;30777;DEFERIDO;30;NOVO;PARTIDO NOVO;ADMINISTRADOR;19/08/1972;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;ANDRÉIA CRISTINA DA SILVA ALVES;1,6E+11;19012;INDEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;EMPRESÁRIO;06/05/1982;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
VEREADOR;LILIAN TEREZINHA GUSSO;1,6E+11;18765;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;OUTROS;06/07/1958;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;EWERTON HYRA ROCHI;1,6E+11;11111;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;OUTROS;09/09/1985;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;MARCOS DA SILVA BUENO;1,6E+11;20220;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;COMERCIANTE;04/04/1972;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;ANTONIO AUGUSTO GUARITA CARTAXO;1,6E+11;18888;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;03/03/1957;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;WILTON ALEXANDRO RICETTI;1,6E+11;90777;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;ARTISTA PLÁSTICO E ASSEMELHADOS;01/11/1974;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;ORLANDO RIBEIRO DE ANDRADE;1,6E+11;20345;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;COMERCIANTE;27/02/1965;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
VEREADOR;ROBERTA DE OLIVEIRA SOUZA DOS SANTOS;1,6E+11;20720;INDEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;FARMACÊUTICO;21/11/1970;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;MARIA MADALENA LIMA;1,6E+11;27016;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;COMERCIANTE;25/02/1972;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;ANA CAROLINE SILVA;1,6E+11;44992;INDEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;02/06/1996;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;LUIZA GUIMARÃES YARED MANFRINATO;1,6E+11;55019;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;FARMACÊUTICO;26/04/1986;FEMININO;SUPERIOR COMPLETO;SUPLENTE
